ID,brand,model,year,transmission,mileage,fuelType,mpg,engineSize,tax,tax(£),price
11990,hyundi, I20,2018.0,Manual,8703.0,Petrol,47.9,1.0,,150.0,10990
11991,ford, Focus,2017.0,Automatic,30401.0,Diesel,61.4,2.0,145.0,,16998
11992,merc, A Class,2019.0,Semi-Auto,2949.0,Diesel,56.5,2.0,145.0,,25799
11993,vw, Scirocco,2016.0,Manual,42039.0,Diesel,53.3,2.0,30.0,,13495
11994,ford, Fiesta,2017.0,Manual,28909.0,Petrol,65.7,1.0,150.0,,8137
11995,ford, Ka+,2018.0,Manual,18002.0,Petrol,43.5,1.2,145.0,,8580
11996,audi, Q3,2020.0,Semi-Auto,1768.0,Petrol,31.0,2.0,145.0,,39888
11997,ford, Focus,2019.0,Manual,2074.0,Petrol,60.1,1.0,145.0,,17390
11998,ford, Fiesta,2018.0,Manual,4869.0,Petrol,60.1,1.0,145.0,,12400
11999,ford, Fiesta,2019.0,Manual,354.0,Petrol,58.9,1.0,145.0,,12450
12000,vw, Golf,2014.0,Semi-Auto,45933.0,Petrol,56.5,1.4,30.0,,9895
12001,audi, A1,2015.0,Manual,28461.0,Petrol,55.4,1.4,30.0,,12698
12002,merc, C Class,2017.0,Automatic,29647.0,Petrol,52.3,2.0,125.0,,17488
12003,bmw, 2 Series,2019.0,Manual,53.0,Petrol,52.3,1.5,145.0,,21000
12004,ford, Mondeo,2017.0,Manual,58003.0,Diesel,65.7,2.0,145.0,,11495
12005,bmw, X1,2019.0,Manual,1702.0,Petrol,51.4,1.5,145.0,,23000
12006,bmw, 1 Series,2015.0,Manual,21573.0,Diesel,64.2,2.0,30.0,,11500
12007,merc, A Class,2017.0,Semi-Auto,31315.0,Petrol,53.3,1.6,125.0,,14500
12008,merc, A Class,2017.0,Manual,25001.0,Petrol,49.6,1.6,145.0,,17990
12009,ford, Focus,2018.0,Manual,12199.0,Petrol,41.5,2.0,145.0,,19995
12010,audi, TT,2015.0,Manual,17422.0,Diesel,67.3,2.0,20.0,,15998
12011,ford, Focus,2018.0,Manual,,Petrol,57.7,1.0,145.0,,13491
12012,ford, Focus,2018.0,Automatic,5676.0,Diesel,67.3,1.5,145.0,,16000
12013,merc, C Class,2017.0,Semi-Auto,16855.0,Diesel,64.2,2.1,30.0,,19680
12014,vw, Tiguan,2017.0,Semi-Auto,29149.0,Diesel,49.6,2.0,150.0,,21990
12015,skoda, Superb,2019.0,Automatic,38802.0,Diesel,62.8,2.0,145.0,,14680
12016,bmw, 2 Series,2016.0,Semi-Auto,10257.0,Diesel,62.8,2.0,30.0,,16450
12017,ford, Ka+,2018.0,Manual,29341.0,Petrol,57.7,1.2,145.0,,7900
12018,vw, Polo,2018.0,Manual,10507.0,Petrol,64.2,1.0,145.0,,11789
12019,audi, A5,2017.0,Semi-Auto,29507.0,Diesel,67.3,2.0,150.0,,20000
12020,skoda, Kodiaq,2020.0,Automatic,6007.0,Diesel,39.2,2.0,150.0,,34995
12021,merc, C Class,2016.0,Automatic,76205.0,Diesel,61.4,2.1,30.0,,15000
12022,audi, Q3,2017.0,Manual,56659.0,Diesel,61.4,2.0,30.0,,15699
12023,vw, Touran,2016.0,Manual,29737.0,Diesel,61.4,1.6,30.0,,14880
12024,audi, A8,2006.0,Automatic,104004.0,Diesel,33.6,3.0,325.0,,5595
12025,vw, Tiguan,2019.0,Semi-Auto,2229.0,Petrol,37.7,1.5,150.0,,25490
12026,bmw, 1 Series,2014.0,Manual,46009.0,Petrol,50.4,1.6,145.0,,9799
12027,skoda, Scala,2020.0,Manual,1590.0,Petrol,49.6,1.0,145.0,,15999
12028,merc, C Class,2020.0,Automatic,2004.0,Diesel,64.2,2.0,145.0,,33998
12029,audi, A3,2013.0,Semi-Auto,38780.0,Petrol,56.5,1.4,30.0,,14995
12030,vw, Golf,2019.0,Semi-Auto,6101.0,Petrol,37.7,2.0,145.0,,26491
12031,hyundi, I10,2017.0,Semi-Auto,15922.0,Petrol,47.9,1.2,,145.0,8991
12032,merc, C Class,2014.0,Automatic,78969.0,Diesel,64.2,2.1,30.0,,13799
12033,merc, GLA Class,2018.0,Semi-Auto,33318.0,Petrol,50.4,1.6,145.0,,18480
12034,vw, Polo,2018.0,Manual,17971.0,Petrol,62.8,1.0,150.0,,14450
12035,ford, Fiesta,2019.0,Manual,4814.0,Petrol,40.3,1.5,150.0,,17000
12036,bmw, 5 Series,2016.0,Automatic,33694.0,Diesel,62.8,2.0,30.0,,15797
12037,vw, Up,2019.0,Manual,1005.0,Petrol,54.3,1.0,145.0,,9290
12038,hyundi, I20,2018.0,Manual,5004.0,Petrol,46.3,1.2,,145.0,9695
12039,hyundi, I800,2018.0,Manual,33396.0,Diesel,31.7,2.5,,145.0,15838
12040,merc, E Class,2016.0,Semi-Auto,26784.0,Diesel,52.3,3.0,160.0,,19298
12041,ford, Fiesta,2017.0,Semi-Auto,27137.0,Petrol,57.7,1.0,0.0,,9250
12042,audi, Q7,2017.0,Semi-Auto,15332.0,Diesel,39.2,4.0,300.0,,53450
12043,vw, Golf,2020.0,Manual,501.0,Petrol,49.6,1.5,145.0,,21950
12044,skoda, Yeti,2017.0,Manual,13593.0,Petrol,51.4,1.2,145.0,,15495
12045,merc, CLS Class,2019.0,Automatic,3576.0,Diesel,48.7,2.9,145.0,,39599
12046,vw, Golf,2019.0,Manual,5077.0,Petrol,50.4,0.0,145.0,,18000
12047,toyota, Aygo,2019.0,Manual,10266.0,Petrol,57.7,1.0,145.0,,9995
12048,ford, C-MAX,2016.0,Manual,37008.0,Diesel,68.9,1.5,20.0,,10000
12049,audi, Q5,2018.0,Automatic,13849.0,Petrol,34.0,3.0,145.0,,39000
12050,ford, Fiesta,2019.0,Manual,890.0,Petrol,48.7,1.1,145.0,,14000
12051,ford, Fiesta,2018.0,Manual,3873.0,Petrol,58.9,1.0,145.0,,13500
12052,toyota, C-HR,2017.0,Automatic,13799.0,Hybrid,74.3,1.8,0.0,,21990
12053,merc, B Class,2019.0,Semi-Auto,14031.0,Petrol,45.6,1.3,145.0,,22099
12054,bmw, X3,2019.0,Semi-Auto,6507.0,Diesel,36.7,3.0,150.0,,41980
12055,audi, Q5,2014.0,Automatic,41484.0,Diesel,47.1,2.0,200.0,,17800
12056,ford, Focus,2016.0,Manual,45001.0,Petrol,41.5,2.0,200.0,,11990
12057,vw, Touran,2019.0,Manual,5006.0,Petrol,40.9,1.0,145.0,,21500
12058,ford, C-MAX,2016.0,Automatic,27597.0,Diesel,64.2,1.5,20.0,,9770
12059,toyota, Aygo,2016.0,Manual,26094.0,Petrol,69.0,1.0,0.0,,6995
12060,bmw, 1 Series,2015.0,Manual,61967.0,Diesel,68.9,2.0,20.0,,8700
12061,skoda, Fabia,2019.0,Manual,6609.0,Petrol,60.1,1.0,150.0,,12690
12062,bmw, 1 Series,2019.0,Manual,107.0,Petrol,41.5,1.5,145.0,,23940
12063,merc, C Class,2018.0,Automatic,11322.0,Diesel,65.7,1.6,145.0,,18051
12064,merc, C Class,2019.0,Automatic,8502.0,Diesel,61.4,2.0,145.0,,30889
12065,ford, Fiesta,2018.0,Manual,22165.0,Petrol,58.9,1.0,145.0,,9700
12066,bmw, 1 Series,2019.0,Semi-Auto,11136.0,Petrol,39.8,3.0,150.0,,23500
12067,toyota, Yaris,2014.0,Manual,34871.0,Petrol,51.4,1.3,125.0,,6498
12068,toyota, Aygo,2019.0,Automatic,1096.0,Other,55.4,1.0,150.0,,11995
12069,audi, Q7,2019.0,Semi-Auto,17011.0,Diesel,,3.0,150.0,,45251
12070,toyota, Avensis,2017.0,Automatic,22148.0,Petrol,46.3,1.8,145.0,,13500
12071,ford, Fiesta,2018.0,Manual,7190.0,Petrol,64.2,1.1,145.0,,9891
12072,ford, Fiesta,2016.0,Manual,24157.0,Petrol,65.7,1.0,0.0,,7887
12073,skoda, Kodiaq,2019.0,Automatic,3309.0,Diesel,37.2,2.0,150.0,,29295
12074,toyota, Aygo,2019.0,Manual,257.0,Petrol,57.7,1.0,150.0,,9500
12075,ford, EcoSport,2018.0,Manual,8207.0,Petrol,54.3,1.0,145.0,,12295
12076,toyota, Auris,2015.0,Automatic,25700.0,Hybrid,80.7,1.8,0.0,,12495
12077,skoda, Yeti Outdoor,2017.0,Semi-Auto,13432.0,Petrol,51.4,1.2,125.0,,13490
12078,vw, Polo,2019.0,Semi-Auto,13133.0,Petrol,45.6,1.0,145.0,,14190
12079,merc, C Class,2019.0,Automatic,5533.0,Petrol,44.1,1.5,145.0,,30572
12080,vw, Polo,2017.0,Manual,3006.0,Petrol,60.1,1.0,20.0,,10722
12081,bmw, 4 Series,2019.0,Automatic,1003.0,Diesel,53.3,3.0,145.0,,29995
12082,merc, E Class,2019.0,Automatic,3247.0,Hybrid,176.6,2.0,135.0,,41890
12083,audi, Q3,2019.0,Manual,6472.0,Petrol,39.8,1.5,145.0,,26495
12084,vw, Polo,2020.0,Manual,2008.0,Petrol,49.6,1.0,145.0,,18450
12085,skoda, Octavia,2016.0,Manual,44005.0,Petrol,55.4,1.4,30.0,,8795
12086,bmw, 3 Series,2019.0,Automatic,3008.0,Diesel,43.5,3.0,145.0,,41995
12087,audi, A1,2016.0,Semi-Auto,26378.0,Petrol,70.6,1.4,30.0,,13485
12088,merc, C Class,2016.0,Automatic,40816.0,Diesel,65.7,1.6,30.0,,14999
12089,ford, Fiesta,2019.0,Manual,155.0,Petrol,56.5,1.0,145.0,,13580
12090,hyundi, Ioniq,2019.0,Automatic,3001.0,Hybrid,78.5,1.6,,135.0,17999
12091,hyundi, Ioniq,2019.0,Automatic,16287.0,Hybrid,78.5,1.6,,135.0,15998
12092,toyota, Auris,2016.0,Automatic,9977.0,Petrol,61.4,1.2,20.0,,11968
12093,toyota, Yaris,2019.0,Manual,6.0,Petrol,47.9,1.5,145.0,,11995
12094,hyundi, Tucson,2016.0,Manual,28007.0,Diesel,61.7,1.7,,30.0,12495
12095,vw, Golf,2016.0,Manual,22774.0,Petrol,53.3,1.4,30.0,,12300
12096,ford, Fiesta,2018.0,Manual,24792.0,Petrol,65.7,1.0,145.0,,9750
12097,vw, Polo,2016.0,Manual,21751.0,Petrol,58.9,1.0,20.0,,10000
12098,ford, Focus,2012.0,Manual,44997.0,Petrol,56.5,1.0,30.0,,5999
12099,merc, C Class,2017.0,Automatic,62502.0,Diesel,60.1,2.1,145.0,,15600
12100,merc, B Class,2020.0,Automatic,27.0,Diesel,55.4,2.0,145.0,,33298
12101,bmw, X2,2019.0,Semi-Auto,2373.0,Diesel,48.7,2.0,145.0,,28500
12102,hyundi, I10,2018.0,Manual,26220.0,Petrol,57.7,1.2,,145.0,7695
12103,hyundi, Tucson,2016.0,Automatic,20201.0,Diesel,47.1,2.0,,200.0,18999
12104,skoda, Karoq,2019.0,Manual,14.0,Diesel,42.8,2.0,145.0,,27995
12105,merc, C Class,2016.0,Semi-Auto,26492.0,Diesel,60.1,2.1,125.0,,21991
12106,merc, S Class,2018.0,Automatic,2505.0,Petrol,34.0,4.0,145.0,,79989
12107,skoda, Superb,2019.0,Semi-Auto,6288.0,Diesel,62.8,2.0,145.0,,23980
12108,audi, A3,2018.0,Manual,25002.0,Petrol,60.1,1.0,150.0,,18790
12109,hyundi, I20,2017.0,Automatic,29599.0,Petrol,45.6,1.4,,150.0,9995
12110,audi, A1,2017.0,Manual,18902.0,Petrol,55.4,1.4,30.0,,12995
12111,audi, R8,2019.0,Semi-Auto,7808.0,Petrol,21.4,5.2,145.0,,119995
12112,merc, B Class,2019.0,Manual,4277.0,Petrol,49.6,1.6,145.0,,17498
12113,ford, C-MAX,2013.0,Manual,51339.0,Diesel,61.4,1.6,30.0,,5699
12114,bmw, 1 Series,2019.0,Manual,129.0,Diesel,53.3,2.0,145.0,,27720
12115,skoda, Karoq,2019.0,Automatic,2908.0,Petrol,41.5,1.5,145.0,,22999
12116,skoda, Karoq,2019.0,Automatic,2006.0,Diesel,62.8,1.6,145.0,,21641
12117,skoda, Yeti Outdoor,2016.0,Semi-Auto,17673.0,Petrol,51.4,1.2,125.0,,12147
12118,ford, S-MAX,2016.0,Manual,50007.0,Diesel,56.5,2.0,125.0,,15496
12119,bmw, 2 Series,2019.0,Manual,18.0,Petrol,52.3,1.5,145.0,,22490
12120,audi, Q3,2019.0,Semi-Auto,5451.0,Diesel,47.1,2.0,145.0,,28691
12121,bmw, X1,2017.0,Semi-Auto,30879.0,Diesel,57.6,2.0,145.0,,18995
12122,audi, A3,2016.0,Manual,36284.0,Diesel,74.3,1.6,0.0,,10999
12123,ford, Focus,2013.0,Manual,65817.0,Diesel,67.3,1.6,20.0,,5490
12124,audi, A3,2016.0,Semi-Auto,17161.0,Petrol,48.7,2.0,125.0,,19771
12125,toyota, Yaris,2016.0,Manual,32687.0,Petrol,66.0,1.0,0.0,,8070
12126,audi, A1,2017.0,Manual,7807.0,Petrol,57.6,1.4,150.0,,12495
12127,toyota, Aygo,2019.0,Manual,24.0,Petrol,56.5,1.0,145.0,,9990
12128,vw, Arteon,2019.0,Semi-Auto,1507.0,Petrol,32.8,2.0,145.0,,31000
12129,toyota, Auris,2014.0,Automatic,52122.0,Hybrid,76.4,1.8,0.0,,12990
12130,ford, Fiesta,2018.0,Manual,10422.0,Petrol,65.7,1.0,145.0,,12795
12131,ford, Focus,2016.0,Manual,10016.0,Petrol,36.7,2.3,235.0,,25000
12132,toyota, GT86,2015.0,Manual,30502.0,Petrol,36.2,2.0,265.0,,13981
12133,merc, E Class,2019.0,Semi-Auto,4353.0,Diesel,47.1,3.0,145.0,,42995
12134,vw, Golf,2015.0,Manual,17506.0,Petrol,53.3,1.4,30.0,,12290
12135,skoda, Octavia,2017.0,Manual,14215.0,Petrol,58.9,1.0,145.0,,12695
12136,audi, A5,2016.0,Manual,34734.0,Diesel,57.6,2.0,125.0,,18995
12137,skoda, Superb,2019.0,Automatic,5491.0,Petrol,38.2,2.0,145.0,,26999
12138,vw, T-Roc,2019.0,Semi-Auto,2517.0,Petrol,32.5,2.0,145.0,,33000
12139,ford, Focus,2013.0,Manual,50232.0,Petrol,56.5,1.0,30.0,,6370
12140,merc, A Class,2017.0,Manual,36627.0,Petrol,51.4,1.6,150.0,,14250
12141,ford, Mondeo,2016.0,Manual,69004.0,Diesel,64.2,2.0,30.0,,10490
12142,bmw, 3 Series,2016.0,Semi-Auto,53338.0,Diesel,64.2,2.0,30.0,,15991
12143,bmw, X6,2019.0,Semi-Auto,2460.0,Diesel,34.9,3.0,145.0,,55000
12144,merc, C Class,2017.0,Manual,31362.0,Diesel,70.6,1.6,150.0,,14700
12145,toyota, Aygo,2016.0,Manual,23060.0,Petrol,69.0,1.0,0.0,,7250
12146,ford, Fiesta,2018.0,Manual,12069.0,Petrol,65.7,1.0,145.0,,11200
12147,vw, Passat,2017.0,Manual,26672.0,Diesel,68.9,2.0,20.0,,14689
12148,toyota, Verso,2017.0,Semi-Auto,15066.0,Petrol,42.8,1.8,200.0,,15490
12149,vw, Golf,2019.0,Automatic,109.0,Diesel,70.6,1.6,150.0,,18990
12150,merc, C Class,2019.0,Semi-Auto,7530.0,Diesel,57.7,2.0,145.0,,31480
12151,bmw, 5 Series,2020.0,Semi-Auto,15.0,Hybrid,62.8,2.0,145.0,,32850
12152,toyota, Auris,2013.0,Automatic,42317.0,Hybrid,72.4,1.8,0.0,,9990
12153,hyundi, Santa Fe,2014.0,Manual,50431.0,Diesel,46.3,2.2,,200.0,11830
12154,audi, Q5,2016.0,Semi-Auto,55228.0,Diesel,47.1,2.0,200.0,,19800
12155,merc, A Class,2013.0,Manual,69039.0,Petrol,51.4,1.6,125.0,,8500
12156,toyota, Aygo,2017.0,Manual,16676.0,Petrol,69.0,1.0,0.0,,7200
12157,audi, Q3,2019.0,Semi-Auto,6111.0,Petrol,37.2,1.5,145.0,,34026
12158,merc, GLA Class,2019.0,Semi-Auto,4156.0,Diesel,56.5,2.1,150.0,,26599
12159,skoda, Octavia,2017.0,Semi-Auto,44482.0,Petrol,42.8,2.0,145.0,,14990
12160,ford, Fiesta,2014.0,Manual,17559.0,Petrol,65.7,1.0,0.0,,7499
12161,hyundi, I20,2016.0,Manual,37904.0,Petrol,55.4,1.2,,30.0,6398
12162,ford, Focus,2016.0,Manual,17916.0,Diesel,74.3,1.5,0.0,,9999
12163,audi, Q7,2018.0,Semi-Auto,35803.0,Diesel,39.2,4.0,145.0,,48985
12164,merc, CL Class,2019.0,Semi-Auto,4057.0,Petrol,38.2,2.0,145.0,,26399
12165,audi, A3,2019.0,Automatic,8403.0,Diesel,53.3,1.6,145.0,,22500
12166,audi, Q5,2014.0,Semi-Auto,34508.0,Diesel,41.5,3.0,260.0,,25000
12167,merc, B Class,2019.0,Manual,177.0,Petrol,44.8,1.3,145.0,,22990
12168,audi, A3,2017.0,Semi-Auto,26935.0,Petrol,56.5,1.4,30.0,,17450
12169,merc, C Class,2019.0,Automatic,101.0,Diesel,64.2,2.0,145.0,,31990
12170,merc, A Class,2016.0,Manual,26395.0,Diesel,72.4,1.5,20.0,,13991
12171,merc, A Class,2016.0,Automatic,39007.0,Diesel,76.4,1.5,0.0,,13150
12172,skoda, Fabia,2015.0,Manual,39178.0,Petrol,58.8,1.2,20.0,,7695
12173,bmw, 3 Series,2013.0,Manual,88596.0,Diesel,58.9,2.0,125.0,,9200
12174,bmw, 4 Series,2019.0,Automatic,129.0,Petrol,48.7,2.0,145.0,,31356
12175,vw, Up,2014.0,Manual,48931.0,Petrol,62.8,1.0,20.0,,4795
12176,merc, A Class,2017.0,Automatic,47658.0,Diesel,76.4,1.5,150.0,,13222
12177,merc, SL CLASS,2018.0,Semi-Auto,1674.0,Petrol,47.1,2.0,145.0,,26254
12178,ford, Fiesta,2017.0,Manual,12197.0,Petrol,65.7,1.0,145.0,,10499
12179,vw, Up,2018.0,Manual,15373.0,Petrol,64.2,1.0,145.0,,9000
12180,ford, EcoSport,2019.0,Manual,5829.0,Petrol,51.4,1.0,145.0,,15740
12181,skoda, Scala,2020.0,Manual,1315.0,Diesel,57.7,1.6,145.0,,18245
12182,toyota, C-HR,2017.0,Automatic,7766.0,Hybrid,74.3,1.8,0.0,,20995
12183,hyundi, Ioniq,2018.0,Automatic,3298.0,Hybrid,78.5,1.6,,135.0,16990
12184,bmw, 1 Series,2019.0,Semi-Auto,2411.0,Diesel,68.9,1.5,145.0,,18875
12185,toyota, Yaris,2016.0,Manual,9351.0,Petrol,58.0,1.3,30.0,,8998
12186,vw, Golf,2019.0,Semi-Auto,6214.0,Diesel,52.3,2.0,150.0,,18891
12187,bmw, X3,2019.0,Semi-Auto,5531.0,Diesel,48.7,3.0,145.0,,36990
12188,audi, Q2,2019.0,Semi-Auto,7220.0,Diesel,47.9,1.6,145.0,,21540
12189,skoda, Superb,2019.0,Automatic,5049.0,Diesel,54.3,2.0,145.0,,22990
12190,skoda, Kodiaq,2019.0,Automatic,253.0,Petrol,32.5,1.5,150.0,,26500
12191,merc, E Class,2019.0,Semi-Auto,6139.0,Diesel,72.4,2.0,150.0,,26999
12192,bmw, 4 Series,2017.0,Semi-Auto,17338.0,Diesel,50.4,3.0,160.0,,23760
12193,vw, Tiguan,2017.0,Manual,33693.0,Diesel,58.9,2.0,125.0,,16302
12194,ford, Fiesta,2018.0,Manual,5413.0,Petrol,62.8,1.0,145.0,,12999
12195,vw, Passat,2013.0,Automatic,99003.0,Diesel,54.3,2.0,140.0,,5495
12196,bmw, X5,2019.0,Semi-Auto,4547.0,Diesel,37.7,3.0,145.0,,48940
12197,vw, Golf,2019.0,Semi-Auto,10174.0,Diesel,52.3,1.6,145.0,,16795
12198,skoda, Kodiaq,2017.0,Automatic,27003.0,Diesel,49.6,2.0,150.0,,21990
12199,audi, A3,2017.0,Semi-Auto,59009.0,Diesel,74.3,1.6,0.0,,11999
12200,bmw, X2,2019.0,Semi-Auto,3470.0,Diesel,58.9,2.0,145.0,,27197
12201,skoda, Superb,2019.0,Automatic,3567.0,Petrol,41.5,1.5,145.0,,19991
12202,ford, Focus,2017.0,Manual,23167.0,Diesel,74.3,1.5,145.0,,11991
12203,audi, A3,2014.0,Manual,65607.0,Diesel,74.3,1.6,0.0,,8150
12204,audi, Q2,2018.0,Semi-Auto,15309.0,Petrol,54.3,1.4,145.0,,20890
12205,audi, Q2,2019.0,Manual,5009.0,Diesel,49.6,1.6,145.0,,24490
12206,merc, GLE Class,2019.0,Semi-Auto,12275.0,Petrol,30.1,3.0,145.0,,51890
12207,merc, E Class,2016.0,Semi-Auto,16386.0,Diesel,53.3,3.0,145.0,,19980
12208,bmw, X1,2019.0,Semi-Auto,5758.0,Diesel,60.1,2.0,145.0,,23700
12209,hyundi, I30,2017.0,Manual,11279.0,Petrol,52.3,1.4,,145.0,11500
12210,merc, C Class,2019.0,Semi-Auto,11799.0,Petrol,47.1,1.5,145.0,,25699
12211,bmw, 1 Series,2019.0,Automatic,17501.0,Diesel,68.9,1.5,150.0,,17290
12212,audi, Q3,2019.0,Manual,15.0,Diesel,42.8,2.0,145.0,,27990
12213,merc, GLC Class,2018.0,Automatic,23276.0,Diesel,56.5,2.1,150.0,,24750
12214,vw, Golf,2017.0,Manual,58381.0,Diesel,68.9,2.0,20.0,,11799
12215,toyota, Prius,2014.0,Automatic,47222.0,Hybrid,134.5,1.8,0.0,,15995
12216,toyota, Aygo,2017.0,Manual,37278.0,Petrol,68.9,1.0,145.0,,7500
12217,bmw, X3,2016.0,Automatic,23008.0,Diesel,54.3,2.0,145.0,,20990
12218,skoda, Octavia,2017.0,Semi-Auto,40448.0,Diesel,55.4,2.0,150.0,,15995
12219,bmw, X1,2017.0,Automatic,60709.0,Diesel,65.7,2.0,145.0,,15999
12220,ford, EcoSport,2019.0,Manual,7467.0,Petrol,53.3,1.0,145.0,,13799
12221,ford, Kuga,2019.0,Manual,5245.0,Diesel,36.7,2.0,145.0,,19000
12222,vw, T-Roc,2019.0,Manual,5580.0,Diesel,50.4,1.6,145.0,,20979
12223,vw, Touareg,2019.0,Semi-Auto,2474.0,Diesel,34.0,3.0,145.0,,43990
12224,merc, B Class,2016.0,Semi-Auto,45788.0,Diesel,68.9,2.1,20.0,,13990
12225,vw, Beetle,2006.0,Manual,103883.0,Petrol,36.7,1.6,260.0,,1799
12226,vw, Polo,2018.0,Manual,8004.0,Petrol,58.9,1.0,145.0,,12995
12227,ford, Fiesta,2013.0,Manual,40824.0,Petrol,54.3,1.2,30.0,,6295
12228,bmw, 2 Series,2017.0,Automatic,23614.0,Petrol,51.4,1.5,150.0,,15200
12229,skoda, Fabia,2019.0,Manual,2326.0,Petrol,57.7,1.0,145.0,,10995
12230,audi, A4,2017.0,Semi-Auto,26753.0,Diesel,64.2,2.0,145.0,,17795
12231,ford, Fiesta,2017.0,Manual,25004.0,Petrol,54.3,1.2,125.0,,8699
12232,skoda, Yeti Outdoor,2017.0,Manual,24002.0,Petrol,51.4,1.2,145.0,,12799
12233,hyundi, I10,2019.0,Manual,3017.0,Petrol,49.6,1.0,,145.0,8895
12234,merc, C Class,2019.0,Automatic,3238.0,Petrol,44.1,1.6,145.0,,22270
12235,merc, C Class,2017.0,Semi-Auto,19740.0,Petrol,48.7,2.0,150.0,,20990
12236,audi, A1,2016.0,Manual,35004.0,Petrol,57.6,1.4,30.0,,11000
12237,audi, A6,2015.0,Semi-Auto,42508.0,Petrol,30.1,4.0,325.0,,27950
12238,ford, Fiesta,2018.0,Manual,30319.0,Petrol,56.5,1.0,145.0,,9990
12239,skoda, Yeti Outdoor,2017.0,Semi-Auto,17450.0,Petrol,51.4,1.2,125.0,,13495
12240,vw, Touareg,2019.0,Automatic,100.0,Diesel,34.5,3.0,145.0,,41995
12241,skoda, Superb,2018.0,Manual,19816.0,Diesel,65.7,2.0,145.0,,16195
12242,ford, Focus,2019.0,Manual,8341.0,Petrol,58.9,1.0,145.0,,15995
12243,skoda, Fabia,2019.0,Semi-Auto,4911.0,Petrol,60.1,1.0,150.0,,13990
12244,audi, A4,2013.0,Manual,72905.0,Diesel,64.2,2.0,30.0,,8480
12245,ford, Fiesta,2018.0,Automatic,32078.0,Petrol,54.3,1.0,145.0,,10895
12246,audi, A5,2019.0,Semi-Auto,3493.0,Diesel,51.4,2.0,145.0,,29950
12247,audi, A4,2016.0,Manual,45341.0,Petrol,51.4,1.4,145.0,,12992
12248,bmw, 1 Series,2019.0,Semi-Auto,11757.0,Diesel,68.9,1.5,145.0,,19995
12249,audi, A3,2015.0,Automatic,35625.0,Diesel,70.6,1.6,20.0,,11332
12250,vw, Golf,2019.0,Automatic,1003.0,Petrol,32.8,2.0,145.0,,28999
12251,audi, A3,2016.0,Manual,31007.0,Diesel,68.9,1.6,20.0,,14500
12252,vw, Up,2013.0,Automatic,56178.0,Petrol,62.8,1.0,20.0,,6600
12253,bmw, 3 Series,2017.0,Manual,66489.0,Diesel,68.9,2.0,20.0,,11499
12254,ford, EcoSport,2019.0,Manual,53.0,Petrol,53.3,1.0,145.0,,15150
12255,ford, Galaxy,2016.0,Manual,34795.0,Diesel,56.5,2.0,125.0,,15475
12256,ford, Focus,2019.0,Manual,5929.0,Petrol,60.1,1.0,145.0,,17790
12257,vw, Golf,2014.0,Manual,45710.0,Diesel,68.9,1.6,0.0,,8385
12258,hyundi, I30,2019.0,Manual,5326.0,Petrol,44.8,1.0,,145.0,16495
12259,vw, Golf,2018.0,Manual,34321.0,Petrol,58.9,1.0,150.0,,12200
12260,merc, C Class,2016.0,Semi-Auto,22096.0,Diesel,64.2,2.1,30.0,,17750
12261,hyundi, Tucson,2019.0,Manual,5008.0,Petrol,34.9,1.6,,145.0,16990
12262,merc, E Class,2019.0,Semi-Auto,2674.0,Diesel,47.1,3.0,145.0,,48998
12263,bmw, 1 Series,2019.0,Semi-Auto,11802.0,Diesel,72.4,1.5,145.0,,16950
12264,audi, Q7,2019.0,Automatic,12335.0,Diesel,32.8,3.0,145.0,,43895
12265,bmw, X1,2017.0,Semi-Auto,28011.0,Diesel,57.6,2.0,125.0,,20375
12266,hyundi, Tucson,2017.0,Manual,13636.0,Petrol,44.8,1.6,,165.0,12698
12267,toyota, Yaris,2016.0,Manual,23783.0,Petrol,58.0,1.3,30.0,,8995
12268,merc, A Class,2016.0,Semi-Auto,20933.0,Petrol,52.3,1.6,125.0,,16450
12269,ford, Focus,2015.0,Manual,59874.0,Diesel,74.3,1.5,0.0,,8495
12270,bmw, 4 Series,2019.0,Automatic,4987.0,Petrol,45.6,2.0,145.0,,24900
12271,bmw, 3 Series,2017.0,Automatic,68882.0,Other,134.5,2.0,140.0,,15900
12272,bmw, X1,2016.0,Manual,44440.0,Diesel,58.9,2.0,125.0,,15999
12273,bmw, 1 Series,2017.0,Semi-Auto,23006.0,Petrol,39.8,3.0,145.0,,21995
12274,ford, Mondeo,2012.0,Manual,151006.0,Diesel,65.7,1.6,30.0,,3495
12275,audi, Q3,2019.0,Manual,5008.0,Diesel,42.8,2.0,145.0,,26990
12276,bmw, 6 Series,2015.0,Semi-Auto,51418.0,Diesel,49.6,3.0,160.0,,17498
12277,merc, CL Class,2019.0,Semi-Auto,13000.0,Diesel,51.4,2.2,145.0,,25984
12278,vw, Up,2019.0,Manual,18.0,Petrol,54.3,1.0,145.0,,9890
12279,ford, Fiesta,2019.0,Manual,1053.0,Petrol,60.1,1.0,145.0,,15995
12280,skoda, Superb,2019.0,Manual,5281.0,Petrol,40.9,1.5,150.0,,19290
12281,ford, Focus,2010.0,Manual,93908.0,Diesel,62.8,1.6,30.0,,2495
12282,toyota, RAV4,2016.0,Automatic,58381.0,Hybrid,55.4,2.5,20.0,,17998
12283,vw, Golf,2020.0,Semi-Auto,101.0,Diesel,54.3,1.6,145.0,,19995
